	0
ENSMUSG00000000056	-0.28813586
ENSMUSG00000000078	-0.51605356
ENSMUSG00000000085	0.26872197
ENSMUSG00000000088	0.15883632
ENSMUSG00000000131	-0.10580369
ENSMUSG00000000148	-0.7467344
ENSMUSG00000000149	-0.0031308208
ENSMUSG00000000168	-0.15368623
ENSMUSG00000000171	-0.08333573
ENSMUSG00000000184	-0.14596152
ENSMUSG00000000194	0.12858368
ENSMUSG00000000275	-0.057883073
ENSMUSG00000000282	-0.5829905
ENSMUSG00000000295	-0.2206169
ENSMUSG00000000296	-0.560679
ENSMUSG00000000303	-0.093337975
ENSMUSG00000000325	-0.025179062
ENSMUSG00000000326	-0.19309923
ENSMUSG00000000339	-0.017974086
ENSMUSG00000000340	-0.2050201
ENSMUSG00000000346	-0.076680265
ENSMUSG00000000365	-0.4146715
ENSMUSG00000000384	0.09803707
ENSMUSG00000000399	-0.36922115
ENSMUSG00000000409	-0.18662357
ENSMUSG00000000420	0.21624541
ENSMUSG00000000439	0.06080843
ENSMUSG00000000441	-0.03892348
ENSMUSG00000000552	0.2799903
ENSMUSG00000000555	0.09056952
ENSMUSG00000000561	-0.25589317
ENSMUSG00000000563	-0.10474491
ENSMUSG00000000568	-0.04573015
ENSMUSG00000000581	-0.07406546
ENSMUSG00000000594	0.29609647
ENSMUSG00000000600	-0.25073534
ENSMUSG00000000605	0.10132633
ENSMUSG00000000628	-0.113490894
ENSMUSG00000000631	-0.21099739
ENSMUSG00000000711	-0.5941633
ENSMUSG00000000730	-0.30722612
ENSMUSG00000000740	0.250395
ENSMUSG00000000743	-0.3151304
ENSMUSG00000000751	-0.0048134327
ENSMUSG00000000759	-0.27809462
ENSMUSG00000000776	-0.07786994
ENSMUSG00000000782	-0.21170571
ENSMUSG00000000804	-0.4241697
ENSMUSG00000000805	-0.21497719
ENSMUSG00000000823	-0.49967498
ENSMUSG00000000826	-0.04563356
ENSMUSG00000000827	0.34148648
ENSMUSG00000000838	0.28422678
ENSMUSG00000000881	0.022065183
ENSMUSG00000000884	-0.7139848
ENSMUSG00000000902	0.0022741226
ENSMUSG00000000916	0.025219873
ENSMUSG00000000958	-0.0550007
ENSMUSG00000000959	-0.11429342
ENSMUSG00000000976	0.025312576
ENSMUSG00000001016	-0.22269201
ENSMUSG00000001017	-0.082025506
ENSMUSG00000001018	-0.14176136
ENSMUSG00000001034	-0.42411017
ENSMUSG00000001036	0.39091325
ENSMUSG00000001039	-0.106684014
ENSMUSG00000001054	-0.1474268
ENSMUSG00000001056	-0.81691045
ENSMUSG00000001082	-0.175365
ENSMUSG00000001089	0.100617014
ENSMUSG00000001100	-0.27029914
ENSMUSG00000001105	0.13692914
ENSMUSG00000001120	0.20435555
ENSMUSG00000001134	-0.07256533
ENSMUSG00000001138	-0.29918027
ENSMUSG00000001143	-0.07309957
ENSMUSG00000001150	0.022859594
ENSMUSG00000001151	-0.061889183
ENSMUSG00000001157	-0.49167466
ENSMUSG00000001158	0.061558373
ENSMUSG00000001175	-0.055051364
ENSMUSG00000001211	-0.10771922
ENSMUSG00000001229	0.35720098
ENSMUSG00000001240	-0.17413625
ENSMUSG00000001247	-0.17485967
ENSMUSG00000001248	-0.06239305
ENSMUSG00000001249	-0.13437697
ENSMUSG00000001270	-0.1735853
ENSMUSG00000001285	-0.111508034
ENSMUSG00000001288	-0.06471145
ENSMUSG00000001300	-0.12602393
ENSMUSG00000001305	0.0479852
ENSMUSG00000001376	-0.14286716
ENSMUSG00000001380	0.37204823
ENSMUSG00000001403	-0.061410755
ENSMUSG00000001415	-0.14530145
ENSMUSG00000001416	-0.6687939
ENSMUSG00000001418	0.24016158
ENSMUSG00000001419	-0.3085668
ENSMUSG00000001435	-0.42602673
ENSMUSG00000001440	-0.7155773
ENSMUSG00000001441	0.23042274
ENSMUSG00000001445	0.026745135
ENSMUSG00000001467	-0.16580334
ENSMUSG00000001472	-0.30932656
ENSMUSG00000001473	-0.12312696
ENSMUSG00000001507	-0.08170438
ENSMUSG00000001517	0.2717199
ENSMUSG00000001518	-0.22584502
ENSMUSG00000001521	-0.033509564
ENSMUSG00000001524	0.12173109
ENSMUSG00000001542	-0.254985
ENSMUSG00000001552	0.09467916
ENSMUSG00000001555	0.12552409
ENSMUSG00000001569	-0.375375
ENSMUSG00000001576	0.2393949
ENSMUSG00000001604	-0.06734921
ENSMUSG00000001630	-0.26650938
ENSMUSG00000001632	0.066470124
ENSMUSG00000001642	-0.37259907
ENSMUSG00000001666	-0.46225515
ENSMUSG00000001674	-0.31516314
ENSMUSG00000001687	0.125007
ENSMUSG00000001700	0.29915428
ENSMUSG00000001707	-0.111239254
ENSMUSG00000001750	0.02169412
ENSMUSG00000001755	0.13426676
ENSMUSG00000001761	-0.15924321
ENSMUSG00000001767	-0.28838044
ENSMUSG00000001774	-0.34464058
ENSMUSG00000001785	-0.28564247
ENSMUSG00000001786	0.30784988
ENSMUSG00000001829	0.059366673
ENSMUSG00000001833	-0.002375821
ENSMUSG00000001844	-0.20398028
ENSMUSG00000001847	-0.36192015
ENSMUSG00000001855	-0.00012468276
ENSMUSG00000001891	-0.06597274
ENSMUSG00000001910	-0.23367707
ENSMUSG00000001918	0.13311468
ENSMUSG00000001983	-0.33663383
ENSMUSG00000001998	0.2045165
ENSMUSG00000002006	-0.27977484
ENSMUSG00000002010	-0.5129865
ENSMUSG00000002014	-0.46813804
ENSMUSG00000002015	-0.13061307
ENSMUSG00000002017	-0.06520764
ENSMUSG00000002028	-0.077656806
ENSMUSG00000002031	0.10373628
ENSMUSG00000002052	-0.06302607
ENSMUSG00000002055	-0.26351172
ENSMUSG00000002058	-0.1084191
ENSMUSG00000002059	-0.0033899075
ENSMUSG00000002064	-0.24310634
ENSMUSG00000002068	0.28681663
ENSMUSG00000002076	-0.22534823
ENSMUSG00000002102	-0.27867526
ENSMUSG00000002103	-0.19432405
ENSMUSG00000002129	0.12629887
ENSMUSG00000002147	0.21288125
ENSMUSG00000002221	-0.30736384
ENSMUSG00000002222	0.033818647
ENSMUSG00000002227	-0.27864486
ENSMUSG00000002265	0.03815172
ENSMUSG00000002279	-0.15023439
ENSMUSG00000002280	-0.091272265
ENSMUSG00000002289	0.26062384
ENSMUSG00000002297	-0.33367932
ENSMUSG00000002307	-0.11527469
ENSMUSG00000002308	-0.036722057
ENSMUSG00000002320	-0.58892125
ENSMUSG00000002329	-0.22074416
ENSMUSG00000002332	-0.19369777
ENSMUSG00000002343	-0.011269151
ENSMUSG00000002365	-0.08910571
ENSMUSG00000002372	-0.29493433
ENSMUSG00000002379	-0.040304642
ENSMUSG00000002413	0.43678746
ENSMUSG00000002416	-0.23553637
ENSMUSG00000002428	0.015297795
ENSMUSG00000002458	-0.23815401
ENSMUSG00000002477	-0.1950558
ENSMUSG00000002496	-0.03789873
ENSMUSG00000002546	-0.15332316
ENSMUSG00000002550	-0.14020196
ENSMUSG00000002580	-0.23234239
ENSMUSG00000002625	-0.294188
ENSMUSG00000002635	-0.2471476
ENSMUSG00000002658	0.13083819
ENSMUSG00000002660	-0.32435966
ENSMUSG00000002661	-0.2416329
ENSMUSG00000002718	0.15731926
ENSMUSG00000002731	-0.055720605
ENSMUSG00000002733	-0.25311774
ENSMUSG00000002741	0.09461752
ENSMUSG00000002748	-0.2838468
ENSMUSG00000002763	0.08585356
ENSMUSG00000002767	-0.21126989
ENSMUSG00000002768	-0.13401607
ENSMUSG00000002778	-0.3545867
ENSMUSG00000002797	-0.24607177
ENSMUSG00000002820	-0.02124663
ENSMUSG00000002825	-0.07411461
ENSMUSG00000002833	-0.060803853
ENSMUSG00000002844	-0.10301554
ENSMUSG00000002846	-0.16791692
ENSMUSG00000002871	0.18641494
ENSMUSG00000002900	-0.10327335
ENSMUSG00000002949	-0.38907367
ENSMUSG00000002957	-0.4144861
ENSMUSG00000002980	0.08781365
ENSMUSG00000002981	-0.29384282
ENSMUSG00000002984	-0.6420533
ENSMUSG00000002985	-0.004508482
ENSMUSG00000002996	-0.28687945
ENSMUSG00000003031	-0.07524669
ENSMUSG00000003033	-0.23787363
ENSMUSG00000003037	-0.09987549
ENSMUSG00000003038	-0.0558394
ENSMUSG00000003051	-0.020008672
ENSMUSG00000003068	0.019278793
ENSMUSG00000003070	-0.20357409
ENSMUSG00000003099	0.43775254
ENSMUSG00000003119	-0.43713808
ENSMUSG00000003131	-0.06611706
ENSMUSG00000003153	-0.093069896
ENSMUSG00000003166	-0.037702788
ENSMUSG00000003198	0.0848856
ENSMUSG00000003200	-0.28140745
ENSMUSG00000003226	0.12993175
ENSMUSG00000003233	-0.16703077
ENSMUSG00000003234	-0.16384736
ENSMUSG00000003235	0.060108166
ENSMUSG00000003299	-0.17649445
ENSMUSG00000003308	-0.0878657
ENSMUSG00000003309	-0.3105784
ENSMUSG00000003316	-0.17022982
ENSMUSG00000003345	-0.48562425
ENSMUSG00000003346	-0.37503746
ENSMUSG00000003352	0.24994072
ENSMUSG00000003355	-0.325942
ENSMUSG00000003360	-0.44990724
ENSMUSG00000003363	-0.18085138
ENSMUSG00000003380	0.020722877
ENSMUSG00000003382	-0.24947348
ENSMUSG00000003429	0.0902568
ENSMUSG00000003435	-0.27465227
ENSMUSG00000003436	0.17028022
ENSMUSG00000003437	-0.1908432
ENSMUSG00000003438	-0.04617986
ENSMUSG00000003452	0.32921275
ENSMUSG00000003458	-0.038020242
ENSMUSG00000003464	-0.5584263
ENSMUSG00000003500	-0.016277412
ENSMUSG00000003528	-0.12709726
ENSMUSG00000003531	0.29207462
ENSMUSG00000003549	-0.29288384
ENSMUSG00000003559	-0.29163474
ENSMUSG00000003573	0.09885422
ENSMUSG00000003575	-0.16670878
ENSMUSG00000003604	0.049931474
ENSMUSG00000003623	0.019819323
ENSMUSG00000003644	-0.5292578
ENSMUSG00000003660	-0.08022769
ENSMUSG00000003662	-0.13016888
ENSMUSG00000003731	-0.1272321
ENSMUSG00000003808	-0.120943666
ENSMUSG00000003810	-0.2029278
