	0
ENSMUSG00000000056	0.22985391
ENSMUSG00000000078	-0.2141654
ENSMUSG00000000085	-0.2570748
ENSMUSG00000000088	-0.4161821
ENSMUSG00000000131	-0.23483121
ENSMUSG00000000148	0.24116167
ENSMUSG00000000149	-0.077424444
ENSMUSG00000000168	-0.52131975
ENSMUSG00000000171	-0.36098522
ENSMUSG00000000184	0.5246089
ENSMUSG00000000194	0.14683709
ENSMUSG00000000275	-1.0113167
ENSMUSG00000000282	0.104628965
ENSMUSG00000000295	-0.11181085
ENSMUSG00000000296	0.40518728
ENSMUSG00000000303	-0.07931976
ENSMUSG00000000325	0.34435368
ENSMUSG00000000326	0.53668386
ENSMUSG00000000339	-0.043620873
ENSMUSG00000000340	-0.5358187
ENSMUSG00000000346	-0.61162394
ENSMUSG00000000365	-1.1509563
ENSMUSG00000000384	-0.94966996
ENSMUSG00000000399	-0.17365447
ENSMUSG00000000409	0.13437076
ENSMUSG00000000420	0.9686119
ENSMUSG00000000439	0.017929131
ENSMUSG00000000441	-0.01771296
ENSMUSG00000000552	-0.37572825
ENSMUSG00000000555	0.2954753
ENSMUSG00000000561	-0.6242986
ENSMUSG00000000563	-0.8558153
ENSMUSG00000000568	0.12142937
ENSMUSG00000000581	0.15366271
ENSMUSG00000000594	0.008602728
ENSMUSG00000000600	0.608935
ENSMUSG00000000605	-0.012307985
ENSMUSG00000000628	-0.46310496
ENSMUSG00000000631	-0.09255657
ENSMUSG00000000711	-0.015987376
ENSMUSG00000000730	-2.3743436
ENSMUSG00000000740	-1.2349858
ENSMUSG00000000743	-0.20724328
ENSMUSG00000000751	-0.34322798
ENSMUSG00000000759	0.0028139658
ENSMUSG00000000776	-0.21761289
ENSMUSG00000000782	0.4898758
ENSMUSG00000000804	0.47804743
ENSMUSG00000000805	-0.29000312
ENSMUSG00000000823	0.35425803
ENSMUSG00000000826	0.08045594
ENSMUSG00000000827	-0.25236404
ENSMUSG00000000838	0.115074955
ENSMUSG00000000881	0.20432015
ENSMUSG00000000884	-0.18841745
ENSMUSG00000000902	-0.23643307
ENSMUSG00000000916	-0.028132696
ENSMUSG00000000958	-0.5871004
ENSMUSG00000000959	0.17386095
ENSMUSG00000000976	0.013289377
ENSMUSG00000001016	-0.22671899
ENSMUSG00000001017	-0.43719277
ENSMUSG00000001018	-0.0485569
ENSMUSG00000001034	-0.20969744
ENSMUSG00000001036	0.13295838
ENSMUSG00000001039	1.4067987
ENSMUSG00000001054	-0.3631751
ENSMUSG00000001056	-0.73001796
ENSMUSG00000001082	0.21737559
ENSMUSG00000001089	0.4533291
ENSMUSG00000001100	-0.580464
ENSMUSG00000001105	-0.13978001
ENSMUSG00000001120	0.097048864
ENSMUSG00000001134	-0.4701321
ENSMUSG00000001138	-0.18784219
ENSMUSG00000001143	0.6734619
ENSMUSG00000001150	0.19871446
ENSMUSG00000001151	0.4919072
ENSMUSG00000001157	0.5642578
ENSMUSG00000001158	-0.14278202
ENSMUSG00000001175	-0.34595585
ENSMUSG00000001211	0.12637717
ENSMUSG00000001229	-0.011410753
ENSMUSG00000001240	-0.33308905
ENSMUSG00000001247	-0.28045288
ENSMUSG00000001248	0.65917265
ENSMUSG00000001249	-0.46665317
ENSMUSG00000001270	-0.7211024
ENSMUSG00000001285	0.056001186
ENSMUSG00000001288	-1.0178101
ENSMUSG00000001300	0.7512418
ENSMUSG00000001305	-0.8096778
ENSMUSG00000001376	0.25844425
ENSMUSG00000001380	-0.28918466
ENSMUSG00000001403	-0.64203995
ENSMUSG00000001415	0.15541153
ENSMUSG00000001416	-0.77368414
ENSMUSG00000001418	-0.426879
ENSMUSG00000001419	-0.74512535
ENSMUSG00000001435	-1.0283555
ENSMUSG00000001440	0.09895554
ENSMUSG00000001441	-0.39699823
ENSMUSG00000001445	-0.0032554693
ENSMUSG00000001467	-0.7133659
ENSMUSG00000001472	-0.08446507
ENSMUSG00000001473	-0.40446267
ENSMUSG00000001507	-0.9579595
ENSMUSG00000001517	0.26279178
ENSMUSG00000001518	-0.075869195
ENSMUSG00000001521	0.23292306
ENSMUSG00000001524	-0.21481617
ENSMUSG00000001542	-0.3513585
ENSMUSG00000001552	-0.83237934
ENSMUSG00000001555	-0.16909574
ENSMUSG00000001569	-0.21181075
ENSMUSG00000001576	0.025487095
ENSMUSG00000001604	0.3906867
ENSMUSG00000001630	0.11482785
ENSMUSG00000001632	0.22396624
ENSMUSG00000001642	-0.7513386
ENSMUSG00000001666	-0.54138243
ENSMUSG00000001674	-0.2844048
ENSMUSG00000001687	-0.28641206
ENSMUSG00000001700	0.63656634
ENSMUSG00000001707	-0.72806513
ENSMUSG00000001750	-0.1549897
ENSMUSG00000001755	-0.25594705
ENSMUSG00000001761	0.775801
ENSMUSG00000001767	-0.19447099
ENSMUSG00000001774	0.39693335
ENSMUSG00000001785	-0.4253386
ENSMUSG00000001786	-0.044725686
ENSMUSG00000001829	-0.051134415
ENSMUSG00000001833	0.16615412
ENSMUSG00000001844	0.3829955
ENSMUSG00000001847	-0.25070435
ENSMUSG00000001855	0.08020462
ENSMUSG00000001891	0.010043075
ENSMUSG00000001910	-0.40666223
ENSMUSG00000001918	-0.65966874
ENSMUSG00000001983	0.23467085
ENSMUSG00000001998	0.6037971
ENSMUSG00000002006	-1.1875268
ENSMUSG00000002010	-0.50579464
ENSMUSG00000002014	-0.6052757
ENSMUSG00000002015	-0.27510238
ENSMUSG00000002017	-0.31884906
ENSMUSG00000002028	0.1783898
ENSMUSG00000002031	0.3677265
ENSMUSG00000002052	-0.08691256
ENSMUSG00000002055	0.09770303
ENSMUSG00000002058	-0.20443591
ENSMUSG00000002059	0.3379574
ENSMUSG00000002064	0.012870026
ENSMUSG00000002068	-1.1427078
ENSMUSG00000002076	-1.2329761
ENSMUSG00000002102	-0.23035137
ENSMUSG00000002103	0.8081039
ENSMUSG00000002129	-0.032910198
ENSMUSG00000002147	-0.47611588
ENSMUSG00000002221	0.05990857
ENSMUSG00000002222	0.41396207
ENSMUSG00000002227	0.19187911
ENSMUSG00000002265	1.0052164
ENSMUSG00000002279	-0.10486664
ENSMUSG00000002280	-0.1423666
ENSMUSG00000002289	-0.34667724
ENSMUSG00000002297	-0.3865921
ENSMUSG00000002307	-0.57326996
ENSMUSG00000002308	-0.2720256
ENSMUSG00000002320	0.20690624
ENSMUSG00000002329	0.15951255
ENSMUSG00000002332	0.18684885
ENSMUSG00000002343	-0.27017367
ENSMUSG00000002365	-0.32367736
ENSMUSG00000002372	-0.058685493
ENSMUSG00000002379	-0.9915587
ENSMUSG00000002413	0.21925123
ENSMUSG00000002416	-0.07107057
ENSMUSG00000002428	-0.17375918
ENSMUSG00000002458	0.41997033
ENSMUSG00000002477	-0.24415478
ENSMUSG00000002496	-0.11596533
ENSMUSG00000002546	0.086056426
ENSMUSG00000002550	0.025166878
ENSMUSG00000002580	-0.47183466
ENSMUSG00000002625	0.46415797
ENSMUSG00000002635	-0.4563921
ENSMUSG00000002658	-0.4047819
ENSMUSG00000002660	-1.2434442
ENSMUSG00000002661	0.029897546
ENSMUSG00000002718	-0.3801798
ENSMUSG00000002731	0.5266212
ENSMUSG00000002733	0.04042192
ENSMUSG00000002741	-0.1250931
ENSMUSG00000002748	0.13335326
ENSMUSG00000002763	0.15262279
ENSMUSG00000002767	-0.9641199
ENSMUSG00000002768	-0.30455196
ENSMUSG00000002778	0.038967863
ENSMUSG00000002797	-0.5046563
ENSMUSG00000002820	0.23472914
ENSMUSG00000002825	-0.45343566
ENSMUSG00000002833	0.05976237
ENSMUSG00000002844	-0.5288518
ENSMUSG00000002846	0.05147913
ENSMUSG00000002871	-0.004665259
ENSMUSG00000002900	0.38797766
ENSMUSG00000002949	-0.1827287
ENSMUSG00000002957	-0.19793029
ENSMUSG00000002980	-0.08078339
ENSMUSG00000002981	-0.17520359
ENSMUSG00000002984	-0.5078472
ENSMUSG00000002985	-0.81249076
ENSMUSG00000002996	-0.07348184
ENSMUSG00000003031	0.922942
ENSMUSG00000003033	0.7538583
ENSMUSG00000003037	-0.46470323
ENSMUSG00000003038	-0.48343486
ENSMUSG00000003051	0.055602036
ENSMUSG00000003068	0.028423678
ENSMUSG00000003070	0.21064821
ENSMUSG00000003099	-0.24134214
ENSMUSG00000003119	-0.09460156
ENSMUSG00000003131	0.21202044
ENSMUSG00000003153	-0.09695507
ENSMUSG00000003166	-0.07535676
ENSMUSG00000003198	0.017229421
ENSMUSG00000003200	-0.27284423
ENSMUSG00000003226	0.5630392
ENSMUSG00000003233	0.46737543
ENSMUSG00000003234	0.22499582
ENSMUSG00000003235	-0.37174734
ENSMUSG00000003299	-0.3369159
ENSMUSG00000003308	-0.040478192
ENSMUSG00000003309	-0.83510906
ENSMUSG00000003316	0.23665246
ENSMUSG00000003345	-0.03944371
ENSMUSG00000003346	-0.37804312
ENSMUSG00000003352	-0.45414314
ENSMUSG00000003355	-0.717721
ENSMUSG00000003360	0.2002398
ENSMUSG00000003363	-0.07001704
ENSMUSG00000003380	-0.5395827
ENSMUSG00000003382	0.44850928
ENSMUSG00000003429	-1.2678692
ENSMUSG00000003435	-0.32103825
ENSMUSG00000003436	0.8517097
ENSMUSG00000003437	-0.45042175
ENSMUSG00000003438	-0.33753935
ENSMUSG00000003452	0.07984023
ENSMUSG00000003458	-0.53129244
ENSMUSG00000003464	0.024688784
ENSMUSG00000003500	-0.42042193
ENSMUSG00000003528	-0.45123634
ENSMUSG00000003531	0.38484085
ENSMUSG00000003549	0.018841296
ENSMUSG00000003559	-0.093171425
ENSMUSG00000003573	-0.26770586
ENSMUSG00000003575	0.15056336
ENSMUSG00000003604	0.05727452
ENSMUSG00000003623	0.5899165
ENSMUSG00000003644	-0.7135816
ENSMUSG00000003660	-0.11361773
ENSMUSG00000003662	-0.23258045
ENSMUSG00000003731	-0.4821182
ENSMUSG00000003808	-0.3396539
ENSMUSG00000003810	-0.2095358
ENSMUSG00000003812	-0.63038504
ENSMUSG00000003814	-0.16419928
ENSMUSG00000003824	-1.3644283
ENSMUSG00000003847	0.47064394
ENSMUSG00000003848	-0.58456767
ENSMUSG00000003865	-0.4005982
ENSMUSG00000003873	-0.9992654
ENSMUSG00000003923	-0.19504537
ENSMUSG00000003929	0.21330519
ENSMUSG00000003955	-0.18569884
ENSMUSG00000003970	-1.3523124
ENSMUSG00000003992	-0.20064905
ENSMUSG00000004032	1.0094889
ENSMUSG00000004040	-0.72194946
ENSMUSG00000004069	-0.6238345
ENSMUSG00000004070	0.16403721
ENSMUSG00000004071	0.26992267
ENSMUSG00000004085	-0.33125612
ENSMUSG00000004096	-0.44049707
ENSMUSG00000004099	-0.37213472
ENSMUSG00000004100	-0.8555242
ENSMUSG00000004127	-0.10697428
ENSMUSG00000004151	0.3664294
ENSMUSG00000004187	0.24571256
ENSMUSG00000004207	-0.4101925
ENSMUSG00000004221	0.43458596
ENSMUSG00000004264	-0.4988076
ENSMUSG00000004266	-0.19074109
ENSMUSG00000004268	-0.64909774
ENSMUSG00000004270	-0.4334084
ENSMUSG00000004317	0.4354362
ENSMUSG00000004319	-0.06841226
ENSMUSG00000004356	-0.028511176
ENSMUSG00000004364	0.19489546
ENSMUSG00000004393	-0.29963335
ENSMUSG00000004394	-0.060601585
ENSMUSG00000004446	-0.07287224
ENSMUSG00000004451	-0.047729485
ENSMUSG00000004460	-0.5060513
ENSMUSG00000004462	0.08813496
ENSMUSG00000004530	-0.302271
ENSMUSG00000004535	0.12642631
ENSMUSG00000004558	0.52545637
ENSMUSG00000004561	-0.24866164
ENSMUSG00000004562	0.7209262
ENSMUSG00000004567	-0.3514195
ENSMUSG00000004568	0.21232548
ENSMUSG00000004591	0.13794947
ENSMUSG00000004610	-0.29273126
ENSMUSG00000004626	-0.21992877
ENSMUSG00000004642	-0.57122815
ENSMUSG00000004661	0.2501891
ENSMUSG00000004665	0.7452346
ENSMUSG00000004667	-0.52270156
ENSMUSG00000004677	0.15875965
ENSMUSG00000004768	-0.23338494
ENSMUSG00000004771	0.009126022
ENSMUSG00000004788	-0.11578834
ENSMUSG00000004789	-0.08599766
ENSMUSG00000004843	-0.3110043
ENSMUSG00000004846	-0.057311166
ENSMUSG00000004849	-0.1261065
ENSMUSG00000004865	-0.6251089
ENSMUSG00000004891	0.63331336
ENSMUSG00000004895	0.16580571
ENSMUSG00000004896	-0.110787496
ENSMUSG00000004897	-0.53028667
ENSMUSG00000004936	-0.12103021
ENSMUSG00000004937	-0.11259959
ENSMUSG00000004945	0.2248396
ENSMUSG00000004951	-1.486995
ENSMUSG00000004980	-0.23816466
ENSMUSG00000004996	-0.42930406
ENSMUSG00000005034	0.40793577
ENSMUSG00000005054	0.08512167
ENSMUSG00000005069	-0.30290374
ENSMUSG00000005078	-0.35008854
ENSMUSG00000005102	0.3821373
ENSMUSG00000005142	0.16143706
ENSMUSG00000005150	-0.011982782
ENSMUSG00000005161	-0.48611575
ENSMUSG00000005204	-0.601868
ENSMUSG00000005225	1.249712
ENSMUSG00000005233	0.064676665
ENSMUSG00000005251	0.32266578
ENSMUSG00000005262	-0.06681098
ENSMUSG00000005299	-0.029504314
