	0
ENSMUSG00000000056	0.09530969
ENSMUSG00000000078	0.09441767
ENSMUSG00000000085	0.27378136
ENSMUSG00000000088	0.12931204
ENSMUSG00000000131	0.08038268
ENSMUSG00000000148	0.206105
ENSMUSG00000000149	0.11273189
ENSMUSG00000000168	0.06329556
ENSMUSG00000000171	0.11774502
ENSMUSG00000000184	0.23518094
ENSMUSG00000000194	0.07522907
ENSMUSG00000000275	0.11368351
ENSMUSG00000000282	0.07709777
ENSMUSG00000000295	0.13815951
ENSMUSG00000000296	0.3222638
ENSMUSG00000000303	0.13129568
ENSMUSG00000000325	0.17493764
ENSMUSG00000000326	0.091959044
ENSMUSG00000000339	0.057187654
ENSMUSG00000000340	0.06091752
ENSMUSG00000000346	0.14028597
ENSMUSG00000000365	0.14888516
ENSMUSG00000000384	0.055545855
ENSMUSG00000000399	0.15127249
ENSMUSG00000000409	0.12819643
ENSMUSG00000000420	0.2644124
ENSMUSG00000000439	0.09978709
ENSMUSG00000000441	0.07527256
ENSMUSG00000000552	0.05421815
ENSMUSG00000000555	0.23432484
ENSMUSG00000000561	0.14799014
ENSMUSG00000000563	0.14220753
ENSMUSG00000000568	0.10078621
ENSMUSG00000000581	0.14351492
ENSMUSG00000000594	0.14232807
ENSMUSG00000000600	0.17241196
ENSMUSG00000000605	0.0348927
ENSMUSG00000000628	0.16636018
ENSMUSG00000000631	0.105481006
ENSMUSG00000000711	0.16111493
ENSMUSG00000000730	0.49216986
ENSMUSG00000000740	0.13704796
ENSMUSG00000000743	0.060569953
ENSMUSG00000000751	0.08994989
ENSMUSG00000000759	0.117220305
ENSMUSG00000000776	0.08034506
ENSMUSG00000000782	0.06605854
ENSMUSG00000000804	0.17736106
ENSMUSG00000000805	0.18779917
ENSMUSG00000000823	0.1065402
ENSMUSG00000000826	0.06765966
ENSMUSG00000000827	0.043578815
ENSMUSG00000000838	0.057132818
ENSMUSG00000000881	0.20342779
ENSMUSG00000000884	0.07052722
ENSMUSG00000000902	0.07183905
ENSMUSG00000000916	0.145333
ENSMUSG00000000958	0.22366814
ENSMUSG00000000959	0.059278153
ENSMUSG00000000976	0.07434936
ENSMUSG00000001016	0.09464111
ENSMUSG00000001017	0.10425653
ENSMUSG00000001018	0.043335102
ENSMUSG00000001034	0.09613113
ENSMUSG00000001036	0.05919037
ENSMUSG00000001039	0.14157028
ENSMUSG00000001054	0.19193439
ENSMUSG00000001056	0.1216259
ENSMUSG00000001082	0.03276539
ENSMUSG00000001089	0.16474466
ENSMUSG00000001100	0.11747408
ENSMUSG00000001105	0.08744683
ENSMUSG00000001120	0.1272951
ENSMUSG00000001134	0.16132537
ENSMUSG00000001138	0.060720064
ENSMUSG00000001143	0.058316756
ENSMUSG00000001150	0.0711966
ENSMUSG00000001151	0.034644462
ENSMUSG00000001157	0.08388491
ENSMUSG00000001158	0.1290152
ENSMUSG00000001175	0.14502248
ENSMUSG00000001211	0.1828496
ENSMUSG00000001229	0.0375638
ENSMUSG00000001240	0.22892375
ENSMUSG00000001247	0.06434002
ENSMUSG00000001248	0.108753875
ENSMUSG00000001249	0.14408493
ENSMUSG00000001270	0.17976828
ENSMUSG00000001285	0.10650253
ENSMUSG00000001288	0.03725352
ENSMUSG00000001300	0.098250486
ENSMUSG00000001305	0.17152385
ENSMUSG00000001376	0.08757047
ENSMUSG00000001380	0.04812889
ENSMUSG00000001403	0.085755445
ENSMUSG00000001415	0.09178934
ENSMUSG00000001416	0.1498911
ENSMUSG00000001418	0.17635603
ENSMUSG00000001419	0.04138856
ENSMUSG00000001435	0.18367834
ENSMUSG00000001440	0.16918163
ENSMUSG00000001441	0.04454317
ENSMUSG00000001445	0.0885293
ENSMUSG00000001467	0.103648186
ENSMUSG00000001472	0.13420077
ENSMUSG00000001473	0.28360662
ENSMUSG00000001507	0.08941178
ENSMUSG00000001517	0.13408169
ENSMUSG00000001518	0.07151537
ENSMUSG00000001521	0.09313192
ENSMUSG00000001524	0.10493078
ENSMUSG00000001542	0.062481593
ENSMUSG00000001552	0.154704
ENSMUSG00000001555	0.09353542
ENSMUSG00000001569	0.056808613
ENSMUSG00000001576	0.07784977
ENSMUSG00000001604	0.35023052
ENSMUSG00000001630	0.10143914
ENSMUSG00000001632	0.096105814
ENSMUSG00000001642	0.05321722
ENSMUSG00000001666	0.08302851
ENSMUSG00000001674	0.049442768
ENSMUSG00000001687	0.036926936
ENSMUSG00000001700	0.1572462
ENSMUSG00000001707	0.1294156
ENSMUSG00000001750	0.21323195
ENSMUSG00000001755	0.08896413
ENSMUSG00000001761	0.15723458
ENSMUSG00000001767	0.11839242
ENSMUSG00000001774	0.052025985
ENSMUSG00000001785	0.055120565
ENSMUSG00000001786	0.15747671
ENSMUSG00000001829	0.09414072
ENSMUSG00000001833	0.05884285
ENSMUSG00000001844	0.099715754
ENSMUSG00000001847	0.12542543
ENSMUSG00000001855	0.06745615
ENSMUSG00000001891	0.069157645
ENSMUSG00000001910	0.043822814
ENSMUSG00000001918	0.035791446
ENSMUSG00000001983	0.1334432
ENSMUSG00000001998	0.11898632
ENSMUSG00000002006	0.39449564
ENSMUSG00000002010	0.07743187
ENSMUSG00000002014	0.16609736
ENSMUSG00000002015	0.17820969
ENSMUSG00000002017	0.07021022
ENSMUSG00000002028	0.033382893
ENSMUSG00000002031	0.044832755
ENSMUSG00000002052	0.107357934
ENSMUSG00000002055	0.04656472
ENSMUSG00000002058	0.15368295
ENSMUSG00000002059	0.16175261
ENSMUSG00000002064	0.15909891
ENSMUSG00000002068	0.22227755
ENSMUSG00000002076	0.2542952
ENSMUSG00000002102	0.05558739
ENSMUSG00000002103	0.0513237
ENSMUSG00000002129	0.052291013
ENSMUSG00000002147	0.12956166
ENSMUSG00000002221	0.081667565
ENSMUSG00000002222	0.047975253
ENSMUSG00000002227	0.06649375
ENSMUSG00000002265	0.3590148
ENSMUSG00000002279	0.23332658
ENSMUSG00000002280	0.11400332
ENSMUSG00000002289	0.13163495
ENSMUSG00000002297	0.07849006
ENSMUSG00000002307	0.14801502
ENSMUSG00000002308	0.1981575
