	0
ENSMUSG00000000056	-0.496579
ENSMUSG00000000078	0.1563079
ENSMUSG00000000085	-0.18432106
ENSMUSG00000000088	-0.38785347
ENSMUSG00000000131	0.15126817
ENSMUSG00000000148	0.1319901
ENSMUSG00000000149	-0.16155775
ENSMUSG00000000168	-0.11259874
ENSMUSG00000000171	0.45561367
ENSMUSG00000000184	0.60913074
ENSMUSG00000000194	-0.24529822
ENSMUSG00000000275	0.112581395
ENSMUSG00000000282	0.18118596
ENSMUSG00000000295	-0.36780733
ENSMUSG00000000296	-0.784373
ENSMUSG00000000303	0.053669907
ENSMUSG00000000325	-0.34041002
ENSMUSG00000000326	0.14201456
ENSMUSG00000000339	0.004995446
ENSMUSG00000000340	0.18414614
ENSMUSG00000000346	0.046470463
ENSMUSG00000000365	0.1978412
ENSMUSG00000000384	0.1576687
ENSMUSG00000000399	-0.28344277
ENSMUSG00000000409	0.29986218
ENSMUSG00000000420	-0.54557514
ENSMUSG00000000439	-0.06233893
ENSMUSG00000000441	0.50378764
ENSMUSG00000000552	-0.29707107
ENSMUSG00000000555	0.21659088
ENSMUSG00000000561	-0.31147814
ENSMUSG00000000563	0.030281842
ENSMUSG00000000568	-0.06243997
ENSMUSG00000000581	0.13026622
ENSMUSG00000000594	0.07126313
ENSMUSG00000000600	0.18511692
ENSMUSG00000000605	-0.18787248
ENSMUSG00000000628	-0.5494338
ENSMUSG00000000631	0.32133502
ENSMUSG00000000711	-0.6937233
ENSMUSG00000000730	0.39833462
ENSMUSG00000000740	-0.11325884
ENSMUSG00000000743	0.08088993
ENSMUSG00000000751	-0.17619587
ENSMUSG00000000759	0.21086922
ENSMUSG00000000776	0.21697295
ENSMUSG00000000782	-0.120045885
ENSMUSG00000000804	-0.28884438
ENSMUSG00000000805	-0.2278939
ENSMUSG00000000823	0.13177855
ENSMUSG00000000826	0.643346
ENSMUSG00000000827	0.4441267
ENSMUSG00000000838	0.12932947
ENSMUSG00000000881	0.016852435
ENSMUSG00000000884	0.10145688
ENSMUSG00000000902	0.032994118
ENSMUSG00000000916	-0.03366215
ENSMUSG00000000958	-0.009852303
ENSMUSG00000000959	-0.08111855
ENSMUSG00000000976	-0.6011035
ENSMUSG00000001016	0.17586955
ENSMUSG00000001017	0.009571363
ENSMUSG00000001018	-0.22630739
ENSMUSG00000001034	0.15294546
ENSMUSG00000001036	0.065391876
ENSMUSG00000001039	-0.22552752
ENSMUSG00000001054	-0.3409551
ENSMUSG00000001056	-0.12197095
ENSMUSG00000001082	0.17204925
ENSMUSG00000001089	0.13411984
ENSMUSG00000001100	-0.032752726
ENSMUSG00000001105	0.40525883
ENSMUSG00000001120	-0.4304545
