	0
ENSMUSG00000002343	0.3004251
ENSMUSG00000002365	0.041450404
ENSMUSG00000002372	0.60715693
ENSMUSG00000002379	-0.5446145
ENSMUSG00000002413	0.30334988
ENSMUSG00000002416	0.05862859
ENSMUSG00000002428	0.44377035
ENSMUSG00000002458	0.50371355
ENSMUSG00000002477	0.10969639
ENSMUSG00000002496	-0.35981518
ENSMUSG00000002546	0.06983795
ENSMUSG00000002550	0.5514512
ENSMUSG00000002580	0.13721475
ENSMUSG00000002625	0.610183
ENSMUSG00000002635	-0.447193
ENSMUSG00000002658	-0.11372924
ENSMUSG00000002660	-0.45082623
ENSMUSG00000002661	0.1763326
ENSMUSG00000002718	-0.071621545
ENSMUSG00000002731	0.80897176
ENSMUSG00000002733	0.37744302
ENSMUSG00000002741	-0.1780999
ENSMUSG00000002748	0.12300426
ENSMUSG00000002763	0.31532577
ENSMUSG00000002767	-0.2925177
ENSMUSG00000002768	-0.09100358
ENSMUSG00000002778	-0.1599242
ENSMUSG00000002797	-0.2817127
ENSMUSG00000002820	0.38179168
ENSMUSG00000002825	0.10934366
ENSMUSG00000002833	0.22346874
ENSMUSG00000002844	-0.4612522
ENSMUSG00000002846	0.10570415
ENSMUSG00000002871	0.13216674
ENSMUSG00000002900	-0.14316985
ENSMUSG00000002949	0.14919162
ENSMUSG00000002957	-0.16754071
ENSMUSG00000002980	0.012600729
ENSMUSG00000002981	0.07487528
ENSMUSG00000002984	0.06648624
ENSMUSG00000002985	-1.3354509
ENSMUSG00000002996	-0.02970536
ENSMUSG00000003031	0.43335208
ENSMUSG00000003033	0.23817734
ENSMUSG00000003037	-0.04730655
ENSMUSG00000003038	0.10304568
ENSMUSG00000003051	-0.30093753
ENSMUSG00000003068	0.23944218
ENSMUSG00000003070	0.5103548
ENSMUSG00000003099	-0.01758525
ENSMUSG00000003119	0.22371686
ENSMUSG00000003131	0.2416656
ENSMUSG00000003153	-0.7690537
ENSMUSG00000003166	-0.10208752
ENSMUSG00000003198	0.14811276
ENSMUSG00000003200	-0.21302672
ENSMUSG00000003226	0.3014225
ENSMUSG00000003233	0.16381204
ENSMUSG00000003234	0.5217215
ENSMUSG00000003235	-0.5009247
ENSMUSG00000003299	0.08091621
ENSMUSG00000003308	0.05288732
ENSMUSG00000003309	-0.23123269
ENSMUSG00000003316	0.2669579
ENSMUSG00000003345	-0.18631843
ENSMUSG00000003346	-0.5538118
ENSMUSG00000003352	0.0731443
ENSMUSG00000003355	-0.30145174
ENSMUSG00000003360	0.39997
ENSMUSG00000003363	-0.07484157
ENSMUSG00000003380	-0.45989758
ENSMUSG00000003382	0.5274906
ENSMUSG00000003429	-1.0585462
ENSMUSG00000003435	-0.36188367
ENSMUSG00000003436	0.5137265
ENSMUSG00000003437	-0.21669003
ENSMUSG00000003438	-0.06388039
ENSMUSG00000003452	0.20200989
ENSMUSG00000003458	-0.19391847
ENSMUSG00000003464	0.46731654
ENSMUSG00000003500	-0.20563808
ENSMUSG00000003528	-0.26549974
ENSMUSG00000003531	0.7668466
ENSMUSG00000003549	0.42321545
ENSMUSG00000003559	-0.060923886
ENSMUSG00000003573	0.42778262
ENSMUSG00000003575	0.43213814
ENSMUSG00000003604	0.17273118
ENSMUSG00000003623	0.3520992
ENSMUSG00000003644	-0.6012513
ENSMUSG00000003660	-0.027541462
ENSMUSG00000003662	0.14078453
ENSMUSG00000003731	-0.33846956
ENSMUSG00000003808	0.2094595
ENSMUSG00000003810	0.16650173
ENSMUSG00000003812	-0.4287653
ENSMUSG00000003814	-0.6276008
ENSMUSG00000003824	-0.1346108
ENSMUSG00000003847	0.10906905
ENSMUSG00000003848	-0.030245155
ENSMUSG00000003865	-0.33679238
ENSMUSG00000003873	-0.42959052
ENSMUSG00000003923	-0.024519905
ENSMUSG00000003929	0.4107234
ENSMUSG00000003955	0.25788942
ENSMUSG00000003970	-1.3704869
ENSMUSG00000003992	0.446114
ENSMUSG00000004032	0.7159135
ENSMUSG00000004040	-0.29186702
ENSMUSG00000004069	-0.106283806
ENSMUSG00000004070	0.2901971
ENSMUSG00000004071	0.329047
ENSMUSG00000004085	-0.29210424
ENSMUSG00000004096	-0.30703154
ENSMUSG00000004099	-0.38458472
ENSMUSG00000004100	-0.20342393
ENSMUSG00000004127	0.3333369
ENSMUSG00000004151	0.22425056
ENSMUSG00000004187	0.4300614
ENSMUSG00000004207	-0.26386848
ENSMUSG00000004221	0.46351758
ENSMUSG00000004264	-0.17240162
ENSMUSG00000004266	0.005902747
ENSMUSG00000004268	-0.3214369
ENSMUSG00000004270	-0.39256883
ENSMUSG00000004317	-0.31780693
ENSMUSG00000004319	0.10034225
ENSMUSG00000004356	0.08931913
ENSMUSG00000004364	0.121452235
ENSMUSG00000004393	-0.03582272
ENSMUSG00000004394	0.06421878
ENSMUSG00000004446	0.2748704
ENSMUSG00000004451	-0.14452925
ENSMUSG00000004460	-0.4698586
ENSMUSG00000004462	0.45215625
ENSMUSG00000004530	-0.106849834
ENSMUSG00000004535	0.35351557
ENSMUSG00000004558	0.69219816
ENSMUSG00000004561	0.59517133
ENSMUSG00000004562	0.68366367
ENSMUSG00000004567	-0.21105388
ENSMUSG00000004568	0.24292696
ENSMUSG00000004591	0.07622973
ENSMUSG00000004610	-0.76612127
ENSMUSG00000004626	-0.1298978
ENSMUSG00000004642	0.1048622
ENSMUSG00000004661	-0.015395954
ENSMUSG00000004665	-0.049776018
ENSMUSG00000004667	-0.35548168
ENSMUSG00000004677	0.24866085
ENSMUSG00000004768	0.49411374
ENSMUSG00000004771	0.17675152
ENSMUSG00000004788	0.28245848
ENSMUSG00000004789	-0.17628127
ENSMUSG00000004843	-0.008700786
ENSMUSG00000004846	0.15732272
ENSMUSG00000004849	-0.19841136
ENSMUSG00000004865	0.21001616
ENSMUSG00000004891	0.65958726
ENSMUSG00000004895	-0.13056026
ENSMUSG00000004896	0.029663047
ENSMUSG00000004897	-0.28538698
ENSMUSG00000004936	0.040828582
ENSMUSG00000004937	-0.06736392
ENSMUSG00000004945	0.27918
ENSMUSG00000004951	-1.0169513
ENSMUSG00000004980	-0.21444948
ENSMUSG00000004996	0.05214265
ENSMUSG00000005034	0.32887167
ENSMUSG00000005054	-0.18739213
ENSMUSG00000005069	0.23892316
ENSMUSG00000005078	-0.26500878
ENSMUSG00000005102	0.2986125
ENSMUSG00000005142	0.5904255
ENSMUSG00000005150	0.33968434
ENSMUSG00000005161	-0.49715996
ENSMUSG00000005204	-0.5391797
ENSMUSG00000005225	0.8216017
ENSMUSG00000005233	0.1674908
ENSMUSG00000005251	0.10575922
ENSMUSG00000005262	0.22734657
ENSMUSG00000005299	0.6285199
ENSMUSG00000005312	-0.3723006
ENSMUSG00000005354	-0.32644704
ENSMUSG00000005362	0.75751776
ENSMUSG00000005370	-0.23502986
ENSMUSG00000005371	0.6048126
ENSMUSG00000005374	-0.073768035
ENSMUSG00000005410	-0.107784785
ENSMUSG00000005413	-0.21142507
ENSMUSG00000005442	-0.26304907
