	0
ENSMUSG00000002413	0.68227494
ENSMUSG00000002416	1.0501335
ENSMUSG00000002428	1.337785
ENSMUSG00000002458	0.42305508
ENSMUSG00000002477	0.57960236
ENSMUSG00000002496	0.4962298
ENSMUSG00000002546	0.83963394
ENSMUSG00000002550	0.4001932
ENSMUSG00000002580	0.3580038
ENSMUSG00000002625	0.60321623
ENSMUSG00000002635	0.7824996
ENSMUSG00000002658	0.2871654
ENSMUSG00000002660	0.34723902
ENSMUSG00000002661	0.5198228
ENSMUSG00000002718	0.5382382
ENSMUSG00000002731	0.43802968
ENSMUSG00000002733	0.78819335
ENSMUSG00000002741	0.96678287
ENSMUSG00000002748	0.6524711
ENSMUSG00000002763	0.9091118
ENSMUSG00000002767	0.494322
ENSMUSG00000002768	0.29645336
ENSMUSG00000002778	0.28664225
ENSMUSG00000002797	0.42713994
ENSMUSG00000002820	0.4515566
ENSMUSG00000002825	0.62900364
ENSMUSG00000002833	0.5787466
ENSMUSG00000002844	0.25096437
ENSMUSG00000002846	0.50839126
ENSMUSG00000002871	0.5623506
ENSMUSG00000002900	0.27396634
ENSMUSG00000002949	0.7402836
ENSMUSG00000002957	0.65527207
ENSMUSG00000002980	0.26447198
ENSMUSG00000002981	0.5008675
ENSMUSG00000002984	0.4625875
ENSMUSG00000002985	-0.08581548
ENSMUSG00000002996	1.2363455
ENSMUSG00000003031	0.7082199
ENSMUSG00000003033	0.5638196
ENSMUSG00000003037	0.81187236
ENSMUSG00000003038	0.56260794
ENSMUSG00000003051	0.42295465
ENSMUSG00000003068	0.46056214
ENSMUSG00000003070	0.26048785
ENSMUSG00000003099	0.56624717
ENSMUSG00000003119	0.41258484
ENSMUSG00000003131	0.83685523
ENSMUSG00000003153	0.8301237
ENSMUSG00000003166	0.46984333
ENSMUSG00000003198	0.12313269
ENSMUSG00000003200	0.53419626
ENSMUSG00000003226	0.85721815
ENSMUSG00000003233	0.7689597
ENSMUSG00000003234	0.060972344
ENSMUSG00000003235	0.48670048
ENSMUSG00000003299	0.96691144
ENSMUSG00000003308	0.16727318
ENSMUSG00000003309	0.34107846
ENSMUSG00000003316	0.55607384
ENSMUSG00000003345	0.3551334
ENSMUSG00000003346	0.24838786
ENSMUSG00000003352	0.18544918
ENSMUSG00000003355	0.14457873
ENSMUSG00000003360	0.537464
ENSMUSG00000003363	0.56537855
ENSMUSG00000003380	0.5110029
ENSMUSG00000003382	0.6456126
ENSMUSG00000003429	0.062136155
ENSMUSG00000003435	0.82236207
ENSMUSG00000003436	0.3623193
ENSMUSG00000003437	0.74940056
ENSMUSG00000003438	0.69310856
ENSMUSG00000003452	0.6179538
ENSMUSG00000003458	1.0013231
ENSMUSG00000003464	0.12352105
ENSMUSG00000003500	0.5988248
ENSMUSG00000003528	0.32354906
ENSMUSG00000003531	0.7136784
ENSMUSG00000003549	0.44379663
ENSMUSG00000003559	0.6526481
ENSMUSG00000003573	0.67617154
ENSMUSG00000003575	0.99244165
ENSMUSG00000003604	0.65508825
ENSMUSG00000003623	0.9444702
ENSMUSG00000003644	0.34266028
ENSMUSG00000003660	0.32776955
ENSMUSG00000003662	0.4521703
ENSMUSG00000003731	1.0468522
ENSMUSG00000003808	1.0471481
ENSMUSG00000003810	1.0052125
ENSMUSG00000003812	0.27131295
ENSMUSG00000003814	0.122812785
ENSMUSG00000003824	0.014595983
ENSMUSG00000003847	0.5338384
ENSMUSG00000003848	0.67938817
ENSMUSG00000003865	0.4139234
ENSMUSG00000003873	0.706912
ENSMUSG00000003923	1.1216614
ENSMUSG00000003929	0.48567063
ENSMUSG00000003955	0.7625453
ENSMUSG00000003970	0.46596986
ENSMUSG00000003992	0.7091629
ENSMUSG00000004032	0.41851038
ENSMUSG00000004040	0.476301
ENSMUSG00000004069	0.4713746
ENSMUSG00000004070	0.36817297
ENSMUSG00000004071	0.7894139
ENSMUSG00000004085	0.77810854
ENSMUSG00000004096	0.5318488
ENSMUSG00000004099	0.31808695
ENSMUSG00000004100	0.56434166
ENSMUSG00000004127	0.6232799
ENSMUSG00000004151	0.5989989
ENSMUSG00000004187	0.33018738
ENSMUSG00000004207	0.48102862
ENSMUSG00000004221	0.69210637
ENSMUSG00000004264	0.5609249
ENSMUSG00000004266	0.4360363
ENSMUSG00000004268	0.4720192
ENSMUSG00000004270	0.72576344
ENSMUSG00000004317	0.77821887
ENSMUSG00000004319	0.40409046
ENSMUSG00000004356	0.92491925
ENSMUSG00000004364	0.67318666
ENSMUSG00000004393	0.34078136
ENSMUSG00000004394	0.44157666
ENSMUSG00000004446	0.8275916
ENSMUSG00000004451	0.26030546
ENSMUSG00000004460	0.43389004
ENSMUSG00000004462	0.29685298
ENSMUSG00000004530	0.4075051
ENSMUSG00000004535	0.524543
ENSMUSG00000004558	0.29051718
ENSMUSG00000004561	0.5265853
ENSMUSG00000004562	0.49626923
ENSMUSG00000004567	0.9866899
ENSMUSG00000004568	0.521749
ENSMUSG00000004591	0.83442515
ENSMUSG00000004610	0.36912924
ENSMUSG00000004626	0.65110135
ENSMUSG00000004642	0.10937552
ENSMUSG00000004661	0.64802337
ENSMUSG00000004665	0.57812274
ENSMUSG00000004667	-0.031037543
ENSMUSG00000004677	0.60776186
ENSMUSG00000004768	0.89370185
ENSMUSG00000004771	0.5908108
ENSMUSG00000004788	0.6622615
ENSMUSG00000004789	0.7229492
ENSMUSG00000004843	0.61643004
ENSMUSG00000004846	0.17782383
ENSMUSG00000004849	0.97228366
ENSMUSG00000004865	0.62677526
ENSMUSG00000004891	0.7328974
ENSMUSG00000004895	0.5859591
ENSMUSG00000004896	0.5955338
ENSMUSG00000004897	0.80808574
ENSMUSG00000004936	0.4709176
ENSMUSG00000004937	0.6431097
ENSMUSG00000004945	0.42779654
ENSMUSG00000004951	0.45296234
ENSMUSG00000004980	0.71027803
ENSMUSG00000004996	0.40648955
ENSMUSG00000005034	0.67425144
ENSMUSG00000005054	0.67927086
ENSMUSG00000005069	0.43932667
ENSMUSG00000005078	1.1631539
ENSMUSG00000005102	1.091078
ENSMUSG00000005142	0.3606315
ENSMUSG00000005150	0.45077872
ENSMUSG00000005161	0.48917165
ENSMUSG00000005204	0.35108924
ENSMUSG00000005225	0.8134882
ENSMUSG00000005233	0.75681525
ENSMUSG00000005251	0.6979195
ENSMUSG00000005262	0.70650387
ENSMUSG00000005299	0.8841918
