gene_id	0
ENSMUSG00000000056	0.06279755
ENSMUSG00000000078	0.059294082
ENSMUSG00000000085	0.059098125
ENSMUSG00000000088	0.07182765
ENSMUSG00000000131	0.09561849
ENSMUSG00000000148	0.08124242
ENSMUSG00000000149	0.05811706
ENSMUSG00000000168	0.050823413
ENSMUSG00000000171	0.051967718
ENSMUSG00000000184	0.15487757
ENSMUSG00000000194	0.06689211
ENSMUSG00000000275	0.06928077
ENSMUSG00000000282	0.06185479
ENSMUSG00000000295	0.056186628
ENSMUSG00000000296	0.083400495
ENSMUSG00000000303	0.06632615
ENSMUSG00000000325	0.09828897
ENSMUSG00000000326	0.04511101
ENSMUSG00000000339	0.022650432
ENSMUSG00000000340	0.04551821
ENSMUSG00000000346	0.08791113
ENSMUSG00000000365	0.030507803
ENSMUSG00000000384	0.07204781
ENSMUSG00000000399	0.077497944
ENSMUSG00000000409	0.073195554
ENSMUSG00000000420	0.08531767
ENSMUSG00000000439	0.056575634
ENSMUSG00000000441	0.07433057
ENSMUSG00000000552	0.04525154
ENSMUSG00000000555	0.059628226
ENSMUSG00000000561	0.08057413
ENSMUSG00000000563	0.07730558
ENSMUSG00000000568	0.09224506
ENSMUSG00000000581	0.10562712
ENSMUSG00000000594	0.020239782
ENSMUSG00000000600	0.075844094
ENSMUSG00000000628	0.074125096
ENSMUSG00000000631	0.057972312
ENSMUSG00000000711	0.062444173
ENSMUSG00000000730	0.04789562
ENSMUSG00000000740	0.068723544
ENSMUSG00000000743	0.08865271
ENSMUSG00000000751	0.07295342
ENSMUSG00000000759	0.12953989
ENSMUSG00000000776	0.05319016
ENSMUSG00000000782	0.058818232
ENSMUSG00000000804	0.10960841
ENSMUSG00000000805	0.09921838
ENSMUSG00000000826	0.061061144
ENSMUSG00000000827	0.06649935
ENSMUSG00000000838	0.056295227
ENSMUSG00000000881	0.07113888
ENSMUSG00000000884	0.044253625
ENSMUSG00000000902	0.08261125
ENSMUSG00000000916	0.08510197
ENSMUSG00000000958	0.09151926
ENSMUSG00000000959	0.2011486
ENSMUSG00000000976	0.058985185
ENSMUSG00000001016	0.087322906
ENSMUSG00000001017	0.07906983
ENSMUSG00000001018	0.059992515
ENSMUSG00000001034	0.0700613
ENSMUSG00000001036	0.07372572
ENSMUSG00000001039	0.04285712
ENSMUSG00000001054	0.07715447
ENSMUSG00000001056	0.069210246
ENSMUSG00000001082	0.06141939
ENSMUSG00000001089	0.102797076
ENSMUSG00000001100	0.059101004
ENSMUSG00000001105	0.048474085
ENSMUSG00000001120	0.07486329
ENSMUSG00000001134	0.068935156
ENSMUSG00000001138	0.05002737
ENSMUSG00000001143	0.06602917
ENSMUSG00000001150	0.09058561
ENSMUSG00000001151	0.09902384
ENSMUSG00000001157	0.11662726
ENSMUSG00000001158	0.06374297
ENSMUSG00000001175	0.056334376
ENSMUSG00000001211	0.072915636
ENSMUSG00000001229	0.06861124
ENSMUSG00000001240	0.06711377
ENSMUSG00000001247	0.034973525
ENSMUSG00000001248	0.07544198
ENSMUSG00000001249	0.07346318
ENSMUSG00000001270	0.075388394
ENSMUSG00000001285	0.0672097
ENSMUSG00000001288	0.079562664
ENSMUSG00000001300	0.0615926
ENSMUSG00000001305	0.06857133
ENSMUSG00000001380	0.032124616
ENSMUSG00000001403	0.055733632
ENSMUSG00000001415	0.08287223
ENSMUSG00000001416	0.044809867
ENSMUSG00000001418	0.09009522
ENSMUSG00000001419	0.08893128
ENSMUSG00000001435	0.08010926
ENSMUSG00000001440	0.05547476
ENSMUSG00000001441	0.059157252
ENSMUSG00000001445	0.16891441
ENSMUSG00000001467	0.06839669
ENSMUSG00000001472	0.05923161
ENSMUSG00000001473	0.061273266
ENSMUSG00000001507	0.055543803
ENSMUSG00000001517	0.08510353
ENSMUSG00000001518	0.027013112
ENSMUSG00000001521	0.074420534
ENSMUSG00000001524	0.06333146
ENSMUSG00000001542	0.040217876
ENSMUSG00000001552	0.042497326
ENSMUSG00000001555	0.06751244
ENSMUSG00000001569	0.04855771
ENSMUSG00000001576	0.066334054
ENSMUSG00000001604	0.057504155
ENSMUSG00000001630	0.06136744
ENSMUSG00000001632	0.06622465
ENSMUSG00000001642	0.079539254
ENSMUSG00000001666	0.07954512
ENSMUSG00000001674	0.03901329
ENSMUSG00000001687	0.10646603
ENSMUSG00000001700	0.08665733
ENSMUSG00000001707	0.062473465
ENSMUSG00000001750	0.082438275
ENSMUSG00000001755	0.06144166
ENSMUSG00000001761	0.107210554
ENSMUSG00000001767	0.09084215
ENSMUSG00000001774	0.06110859
ENSMUSG00000001785	0.0669353
ENSMUSG00000001786	0.08589015
ENSMUSG00000001829	0.11859741
ENSMUSG00000001833	0.049118735
ENSMUSG00000001844	0.101896144
ENSMUSG00000001847	0.09157155
ENSMUSG00000001855	0.08985557
ENSMUSG00000001891	0.13941757
ENSMUSG00000001910	0.08556269
ENSMUSG00000001918	0.07803778
ENSMUSG00000001983	0.059603523
ENSMUSG00000001998	0.07347409
ENSMUSG00000002006	0.083281614
ENSMUSG00000002010	0.044207573
ENSMUSG00000002014	0.052282788
ENSMUSG00000002015	0.07826488
ENSMUSG00000002017	0.054616295
ENSMUSG00000002028	0.1482465
ENSMUSG00000002031	0.08270936
ENSMUSG00000002052	0.06901468
ENSMUSG00000002055	0.042743243
ENSMUSG00000002058	0.03735764
ENSMUSG00000002059	0.07239866
ENSMUSG00000002064	0.10265986
ENSMUSG00000002068	0.08435144
ENSMUSG00000002076	0.09003027
ENSMUSG00000002102	0.075077705
ENSMUSG00000002103	0.049824957
ENSMUSG00000002129	0.0923801
ENSMUSG00000002147	0.08378576
ENSMUSG00000002221	0.120100476
ENSMUSG00000002222	0.067225024
ENSMUSG00000002227	0.078145266
ENSMUSG00000002265	0.08996636
ENSMUSG00000002279	0.15542194
ENSMUSG00000002289	0.0628916
ENSMUSG00000002297	0.07117109
ENSMUSG00000002307	0.074744545
ENSMUSG00000002308	0.049731206
ENSMUSG00000002320	0.03985243
ENSMUSG00000002329	0.07902257
ENSMUSG00000002332	0.07924782
ENSMUSG00000002343	0.09569144
ENSMUSG00000002365	0.048264075
ENSMUSG00000002372	0.05608673
ENSMUSG00000002379	0.05374136
ENSMUSG00000002413	0.08082624
ENSMUSG00000002416	0.17027473
ENSMUSG00000002428	0.061489224
ENSMUSG00000002458	0.062616155
ENSMUSG00000002477	0.025470544
ENSMUSG00000002496	0.08154855
ENSMUSG00000002546	0.049152303
ENSMUSG00000002550	0.05303191
ENSMUSG00000002580	0.076401375
ENSMUSG00000002625	0.09637599
ENSMUSG00000002635	0.07909785
ENSMUSG00000002658	0.08807254
ENSMUSG00000002660	0.046078146
ENSMUSG00000002661	0.07049737
ENSMUSG00000002718	0.05652232
ENSMUSG00000002731	0.06659989
ENSMUSG00000002733	0.12981617
ENSMUSG00000002741	0.04545617
ENSMUSG00000002748	0.051050164
ENSMUSG00000002763	0.052200817
ENSMUSG00000002767	0.04534824
ENSMUSG00000002768	0.080998205
ENSMUSG00000002778	0.06033485
ENSMUSG00000002797	0.06495543
ENSMUSG00000002820	0.050258208
ENSMUSG00000002825	0.040664077
ENSMUSG00000002844	0.07362664
ENSMUSG00000002846	0.08239841
ENSMUSG00000002871	0.07023376
ENSMUSG00000002900	0.034158804
ENSMUSG00000002949	0.06061814
ENSMUSG00000002957	0.085964754
ENSMUSG00000002980	0.06495154
ENSMUSG00000002981	0.054305077
ENSMUSG00000002984	0.07413145
ENSMUSG00000002985	0.04990997
ENSMUSG00000002996	0.06561782
ENSMUSG00000003031	0.06953673
ENSMUSG00000003033	0.063694574
ENSMUSG00000003037	0.042585373
ENSMUSG00000003038	0.088108316
ENSMUSG00000003051	0.094639875
ENSMUSG00000003068	0.103223726
ENSMUSG00000003070	0.09944717
ENSMUSG00000003099	0.05501511
ENSMUSG00000003119	0.058343016
ENSMUSG00000003131	0.056779552
ENSMUSG00000003153	0.042384673
ENSMUSG00000003166	0.09610071
ENSMUSG00000003198	0.068554595
ENSMUSG00000003200	0.081675194
ENSMUSG00000003226	0.050370168
ENSMUSG00000003233	0.060642667
ENSMUSG00000003234	0.060682964
ENSMUSG00000003235	0.075724125
ENSMUSG00000003299	0.08392
ENSMUSG00000003308	0.049521733
ENSMUSG00000003309	0.07127508
ENSMUSG00000003316	0.0592016
ENSMUSG00000003345	0.05450206
ENSMUSG00000003346	0.04240937
ENSMUSG00000003352	0.051793575
ENSMUSG00000003355	0.079164594
ENSMUSG00000003360	0.08621309
ENSMUSG00000003363	0.061870433
ENSMUSG00000003380	0.057435848
ENSMUSG00000003382	0.087068126
ENSMUSG00000003429	0.069775105
ENSMUSG00000003435	0.0410944
ENSMUSG00000003436	0.044237614
ENSMUSG00000003437	0.051631976
ENSMUSG00000003438	0.053218998
ENSMUSG00000003452	0.05696837
ENSMUSG00000003458	0.05362193
ENSMUSG00000003464	0.08159584
ENSMUSG00000003500	0.06837945
ENSMUSG00000003528	0.088717625
ENSMUSG00000003531	0.071554616
ENSMUSG00000003549	0.045365464
ENSMUSG00000003559	0.05728648
ENSMUSG00000003573	0.06990721
ENSMUSG00000003575	0.08854425
ENSMUSG00000003604	0.0652044
ENSMUSG00000003623	0.053959273
ENSMUSG00000003644	0.08222556
ENSMUSG00000003660	0.068145975
ENSMUSG00000003662	0.07930813
ENSMUSG00000003731	0.058210444
ENSMUSG00000003808	0.07023277
ENSMUSG00000003810	0.099069074
ENSMUSG00000003812	0.03460884
ENSMUSG00000003814	0.08373408
ENSMUSG00000003824	0.03807626
ENSMUSG00000003847	0.07406344
ENSMUSG00000003848	0.056438267
ENSMUSG00000003865	0.049804978
ENSMUSG00000003873	0.04777322
ENSMUSG00000003923	0.060003806
ENSMUSG00000003929	0.04871602
ENSMUSG00000003955	0.076105475
ENSMUSG00000003970	0.035971977
ENSMUSG00000003992	0.08699711
ENSMUSG00000004032	0.07122357
ENSMUSG00000004040	0.067014575
ENSMUSG00000004069	0.030866385
ENSMUSG00000004070	0.045581914
ENSMUSG00000004071	0.06939471
ENSMUSG00000004096	0.050009858
ENSMUSG00000004099	0.046536397
ENSMUSG00000004100	0.06261885
ENSMUSG00000004127	0.037993908
ENSMUSG00000004151	0.063677475
ENSMUSG00000004187	0.071993016
ENSMUSG00000004207	0.07954347
ENSMUSG00000004221	0.10213439
ENSMUSG00000004264	0.07216606
ENSMUSG00000004266	0.07816827
ENSMUSG00000004268	0.058341336
ENSMUSG00000004270	0.061341982
ENSMUSG00000004317	0.0435498
ENSMUSG00000004319	0.07420433
ENSMUSG00000004356	0.0915242
ENSMUSG00000004364	0.06344553
ENSMUSG00000004393	0.18316123
ENSMUSG00000004394	0.078322135
ENSMUSG00000004446	0.0653888
ENSMUSG00000004451	0.10873034
ENSMUSG00000004460	0.048206758
ENSMUSG00000004462	0.062014192
ENSMUSG00000004530	0.06457992
ENSMUSG00000004535	0.069665
ENSMUSG00000004558	0.06472512
ENSMUSG00000004561	0.08816016
ENSMUSG00000004562	0.07603629
ENSMUSG00000004567	0.11039059
ENSMUSG00000004568	0.0900419
ENSMUSG00000004591	0.06847076
ENSMUSG00000004610	0.09779887
ENSMUSG00000004626	0.0999959
ENSMUSG00000004642	0.054668617
ENSMUSG00000004661	0.059841596
ENSMUSG00000004665	0.09104715
ENSMUSG00000004667	0.052005123
ENSMUSG00000004677	0.060310673
ENSMUSG00000004768	0.05808264
ENSMUSG00000004771	0.056345798
ENSMUSG00000004788	0.053555965
ENSMUSG00000004789	0.087201975
ENSMUSG00000004843	0.06791673
ENSMUSG00000004846	0.060727574
ENSMUSG00000004849	0.055610705
ENSMUSG00000004865	0.09064074
ENSMUSG00000004891	0.0621532
ENSMUSG00000004895	0.05719292
ENSMUSG00000004896	0.04696417
ENSMUSG00000004897	0.050319098
ENSMUSG00000004936	0.07800734
ENSMUSG00000004937	0.06995223
ENSMUSG00000004945	0.052153826
ENSMUSG00000004951	0.06249497
ENSMUSG00000004980	0.080336615
ENSMUSG00000004996	0.08025537
ENSMUSG00000005034	0.056354992
ENSMUSG00000005054	0.073332526
ENSMUSG00000005069	0.07135837
ENSMUSG00000005078	0.07344645
ENSMUSG00000005102	0.07906492
ENSMUSG00000005142	0.07887999
ENSMUSG00000005150	0.054657687
ENSMUSG00000005161	0.039454985
ENSMUSG00000005204	0.09000547
ENSMUSG00000005225	0.1532027
ENSMUSG00000005233	0.08711233
ENSMUSG00000005251	0.052403737
ENSMUSG00000005299	0.061885595
ENSMUSG00000005312	0.08259859
ENSMUSG00000005354	0.10266657
ENSMUSG00000005362	0.04707141
ENSMUSG00000005370	0.037104845
ENSMUSG00000005371	0.062540434
ENSMUSG00000005374	0.05999284
ENSMUSG00000005410	0.061404277
ENSMUSG00000005413	0.047172166
ENSMUSG00000005442	0.07246642
ENSMUSG00000005469	0.05630512
ENSMUSG00000005470	0.05911646
ENSMUSG00000005481	0.093239985
ENSMUSG00000005483	0.05469818
ENSMUSG00000005501	0.028586626
ENSMUSG00000005505	0.060980845
ENSMUSG00000005506	0.06883349
ENSMUSG00000005510	0.065650985
ENSMUSG00000005533	0.07056825
ENSMUSG00000005534	0.07793842
ENSMUSG00000005575	0.084426545
ENSMUSG00000005609	0.084641896
ENSMUSG00000005615	0.0796905
ENSMUSG00000005621	0.064021446
ENSMUSG00000005625	0.072865106
ENSMUSG00000005656	0.045056224
ENSMUSG00000005667	0.093110226
ENSMUSG00000005674	0.051647782
ENSMUSG00000005683	0.064123295
ENSMUSG00000005687	0.0651834
ENSMUSG00000005698	0.047142863
ENSMUSG00000005699	0.072762445
ENSMUSG00000005718	0.077486746
ENSMUSG00000005732	0.08857908
ENSMUSG00000005779	0.09971652
ENSMUSG00000005804	0.04529953
ENSMUSG00000005813	0.08962302
ENSMUSG00000005823	0.06601348
ENSMUSG00000005846	0.08019686
ENSMUSG00000005871	0.06792449
ENSMUSG00000005873	0.079046704
ENSMUSG00000005881	0.067736745
ENSMUSG00000005882	0.05162208
ENSMUSG00000005886	0.045805216
ENSMUSG00000005892	0.07005815
ENSMUSG00000005893	0.0650156
ENSMUSG00000005899	0.05589678
ENSMUSG00000005907	0.062341075
ENSMUSG00000005949	0.07420187
ENSMUSG00000005973	0.054852914
ENSMUSG00000005981	0.056639053
ENSMUSG00000005982	0.047161676
ENSMUSG00000006005	0.053561725
ENSMUSG00000006019	0.052506424
ENSMUSG00000006021	0.06426909
ENSMUSG00000006050	0.060062706
ENSMUSG00000006057	0.07158266
ENSMUSG00000006058	0.054242395
ENSMUSG00000006095	0.06883667
ENSMUSG00000006127	0.043712832
ENSMUSG00000006134	0.05992186
ENSMUSG00000006169	0.07779029
ENSMUSG00000006215	0.12110605
ENSMUSG00000006219	0.061545778
ENSMUSG00000006262	0.14022541
ENSMUSG00000006273	0.044136614
ENSMUSG00000006276	0.04792757
ENSMUSG00000006289	0.057844996
ENSMUSG00000006299	0.09290208
ENSMUSG00000006307	0.054103184
ENSMUSG00000006315	0.054920863
ENSMUSG00000006335	0.061787724
ENSMUSG00000006360	0.0517097
ENSMUSG00000006369	0.0523211
ENSMUSG00000006373	0.059963237
ENSMUSG00000006378	0.04308176
ENSMUSG00000006390	0.06632543
ENSMUSG00000006392	0.029808903
ENSMUSG00000006398	0.09604889
ENSMUSG00000006412	0.07099511
ENSMUSG00000006418	0.039881874
ENSMUSG00000006442	0.073876694
ENSMUSG00000006445	0.06510784
ENSMUSG00000006456	0.06868537
ENSMUSG00000006476	0.06747727
ENSMUSG00000006494	0.049725294
ENSMUSG00000006498	0.13274527
ENSMUSG00000006517	0.059842777
ENSMUSG00000006519	0.06351082
ENSMUSG00000006527	0.05133772
ENSMUSG00000006567	0.03531065
ENSMUSG00000006585	0.07689152
ENSMUSG00000006589	0.090650365
ENSMUSG00000006599	0.085813686
ENSMUSG00000006649	0.07968551
ENSMUSG00000006673	0.0763958
ENSMUSG00000006676	0.061365567
ENSMUSG00000006699	0.06406398
ENSMUSG00000006715	0.09198828
ENSMUSG00000006717	0.09282525
ENSMUSG00000006720	0.042828232
ENSMUSG00000006728	0.070194155
ENSMUSG00000006731	0.043558218
ENSMUSG00000006732	0.0603997
ENSMUSG00000006763	0.058864284
ENSMUSG00000006800	0.059433986
ENSMUSG00000006818	0.058126904
ENSMUSG00000006920	0.05722028
ENSMUSG00000006941	0.0791235
ENSMUSG00000006998	0.0568851
ENSMUSG00000007029	0.052153658
ENSMUSG00000007036	0.22842412
ENSMUSG00000007038	0.07191502
ENSMUSG00000007039	0.083293915
ENSMUSG00000007041	0.067132495
ENSMUSG00000007050	0.05861988
ENSMUSG00000007080	0.06386236
ENSMUSG00000007411	0.062190555
ENSMUSG00000007458	0.07485442
ENSMUSG00000007476	0.059976004
ENSMUSG00000007564	0.053423665
ENSMUSG00000007570	0.07633944
ENSMUSG00000007589	0.08203344
ENSMUSG00000007613	0.07987561
ENSMUSG00000007617	0.09480934
ENSMUSG00000007656	0.07512746
ENSMUSG00000007659	0.074544966
ENSMUSG00000007670	0.06961794
ENSMUSG00000007721	0.074276686
ENSMUSG00000007739	0.070856944
ENSMUSG00000007812	0.06273506
ENSMUSG00000007815	0.058172166
ENSMUSG00000007827	0.054109823
ENSMUSG00000007836	0.072967246
ENSMUSG00000007850	0.06501715
ENSMUSG00000007867	0.06873681
ENSMUSG00000007880	0.078759715
ENSMUSG00000007891	0.055415023
ENSMUSG00000007892	0.060688544
ENSMUSG00000007950	0.06655977
ENSMUSG00000007987	0.038577843
ENSMUSG00000007989	0.07991506
ENSMUSG00000008036	0.05388732
ENSMUSG00000008140	0.06736326
ENSMUSG00000008153	0.08499557
ENSMUSG00000008200	0.067847684
ENSMUSG00000008226	0.05417309
ENSMUSG00000008301	0.06312666
ENSMUSG00000008305	0.08879534
ENSMUSG00000008333	0.05285994
ENSMUSG00000008348	0.05227052
ENSMUSG00000008373	0.06817913
ENSMUSG00000008393	0.058882307
ENSMUSG00000008429	0.086728655
ENSMUSG00000008435	0.053341053
ENSMUSG00000008450	0.049766578
ENSMUSG00000008475	0.06714757
ENSMUSG00000008601	0.063282505
ENSMUSG00000008604	0.067233205
ENSMUSG00000008683	0.05179224
ENSMUSG00000008690	0.08874474
ENSMUSG00000008730	0.07056375
ENSMUSG00000008763	0.060488038
ENSMUSG00000008822	0.050442863
ENSMUSG00000008855	0.051195383
ENSMUSG00000008859	0.06815424
ENSMUSG00000008892	0.07737611
ENSMUSG00000008958	0.06803036
ENSMUSG00000008976	0.074931666
ENSMUSG00000009013	0.064003274
ENSMUSG00000009035	0.082127884
ENSMUSG00000009073	0.05089115
ENSMUSG00000009079	0.072213456
ENSMUSG00000009090	0.086085536
ENSMUSG00000009112	0.08460641
ENSMUSG00000009291	0.044253588
ENSMUSG00000009293	0.04473691
ENSMUSG00000009418	0.091303304
ENSMUSG00000009470	0.08460854
ENSMUSG00000009535	0.0446342
ENSMUSG00000009549	0.106185235
ENSMUSG00000009555	0.05128007
ENSMUSG00000009563	0.09268682
ENSMUSG00000009566	0.06475663
ENSMUSG00000009621	0.062089108
ENSMUSG00000009630	0.07240542
ENSMUSG00000009640	0.059634663
ENSMUSG00000009647	0.107951365
ENSMUSG00000009681	0.04719348
ENSMUSG00000009733	0.0693387
ENSMUSG00000009741	0.05442183
ENSMUSG00000009863	0.10642741
ENSMUSG00000009905	0.10401759
ENSMUSG00000009907	0.083727114
ENSMUSG00000009927	0.05632956
ENSMUSG00000010025	0.052127838
ENSMUSG00000010054	0.04669118
ENSMUSG00000010067	0.0793481
ENSMUSG00000010097	0.05217
ENSMUSG00000010376	0.06429477
ENSMUSG00000010392	0.04717846
ENSMUSG00000010406	0.071874596
ENSMUSG00000010453	0.08860149
ENSMUSG00000010517	0.058717906
ENSMUSG00000010538	0.088278845
ENSMUSG00000010554	0.10299058
ENSMUSG00000010607	0.19723907
ENSMUSG00000010651	0.042380236
ENSMUSG00000010663	0.0620646
ENSMUSG00000010755	0.06557936
ENSMUSG00000010911	0.05996232
ENSMUSG00000010914	0.03847916
ENSMUSG00000010936	0.08602462
ENSMUSG00000011114	0.069377564
ENSMUSG00000011158	0.085159816
ENSMUSG00000011179	0.06402016
ENSMUSG00000011254	0.078590415
ENSMUSG00000011256	0.055192042
ENSMUSG00000011306	0.08021551
ENSMUSG00000011382	0.057521105
ENSMUSG00000011877	0.05695512
ENSMUSG00000011884	0.041353226
ENSMUSG00000011958	0.11877785
ENSMUSG00000012076	0.06549841
ENSMUSG00000012114	0.06358795
ENSMUSG00000012117	0.06778656
ENSMUSG00000012405	0.085568264
ENSMUSG00000012429	0.06515758
ENSMUSG00000012443	0.07844641
ENSMUSG00000012483	0.07093344
ENSMUSG00000012535	0.091122046
ENSMUSG00000012609	0.11905663
ENSMUSG00000012848	0.10165818
