	0
rna_ft0	0.023541791
rna_ft1	0.02602441
rna_ft10	0.028981004
rna_ft100	0.093214
rna_ft1000	0.044277053
rna_ft1001	0.018816676
rna_ft1002	0.024613516
rna_ft1003	0.03464549
rna_ft1004	0.044990472
rna_ft1005	0.021295343
rna_ft1006	0.026871068
rna_ft1007	0.043918405
rna_ft1008	0.016005857
rna_ft1009	0.030787809
rna_ft101	0.01861981
rna_ft1010	0.042290144
rna_ft1011	0.021071434
rna_ft1012	0.010201181
rna_ft1013	0.012765067
rna_ft1014	0.062150545
rna_ft1015	0.03511933
rna_ft1016	0.021218028
rna_ft1017	0.045642443
rna_ft1018	0.02427251
rna_ft1019	0.018048014
rna_ft102	0.07692371
rna_ft1020	0.029227665
rna_ft1021	0.037766796
rna_ft1022	0.03849711
rna_ft1023	0.025892803
rna_ft1024	0.024180753
rna_ft1025	0.027432034
rna_ft1026	0.027968952
rna_ft1027	0.052222524
rna_ft1028	0.022259984
rna_ft1029	0.027142048
rna_ft103	0.029168742
rna_ft1030	0.026318958
rna_ft1031	0.027007716
rna_ft1032	0.020894459
rna_ft1033	0.06347717
rna_ft1034	0.029195378
rna_ft1035	0.032203812
rna_ft1036	0.052035604
rna_ft1037	0.027143886
rna_ft1038	0.036305223
rna_ft1039	0.058909554
rna_ft104	0.05716031
rna_ft1040	0.07008702
rna_ft1041	0.030627523
rna_ft1042	0.056579795
rna_ft1043	0.022183146
rna_ft1044	0.034080166
rna_ft1045	0.040417057
rna_ft1046	0.020328727
rna_ft1047	0.025864124
rna_ft1048	0.028148787
rna_ft1049	0.020377636
rna_ft105	0.013251305
rna_ft1050	0.024157183
rna_ft1051	0.058984347
rna_ft1052	0.03470407
rna_ft1053	0.040228095
rna_ft1054	0.043383665
rna_ft1055	0.027567863
rna_ft1056	0.019741535
rna_ft1057	0.033856187
rna_ft1058	0.016309192
rna_ft1059	0.032890864
rna_ft106	0.020934513
rna_ft1060	0.023589816
rna_ft1061	0.02406311
rna_ft1062	0.022749629
rna_ft1063	0.047264166
rna_ft1064	0.031508036
rna_ft1065	0.015272958
rna_ft1066	0.072677545
rna_ft1067	0.02592625
rna_ft1068	0.026030064
rna_ft1069	0.013670036
rna_ft107	0.0444105
rna_ft1070	0.030667033
rna_ft1071	0.03235354
rna_ft1072	0.024046762
rna_ft1073	0.04174151
rna_ft1074	0.026559422
rna_ft1075	0.018928597
rna_ft1076	0.009809903
rna_ft1077	0.033158917
rna_ft1078	0.023955004
rna_ft1079	0.022823334
rna_ft108	0.021663053
rna_ft1080	0.051950317
rna_ft1081	0.011322975
rna_ft1082	0.028707232
rna_ft1083	0.04612187
rna_ft1084	0.038027015
rna_ft1085	0.022718089
rna_ft1086	0.05806269
rna_ft1087	0.04154839
rna_ft1088	0.015051297
rna_ft1089	0.065346375
rna_ft109	0.056112118
rna_ft1090	0.053739004
rna_ft1091	0.016537394
rna_ft1092	0.027614865
rna_ft1093	0.01792315
rna_ft1094	0.024769237
rna_ft1095	0.014959948
rna_ft1096	0.057329383
rna_ft1097	0.051252227
rna_ft1098	0.029732296
rna_ft1099	0.059552807
rna_ft11	0.013093948
rna_ft110	0.03661183
rna_ft1100	0.008948326
rna_ft1101	0.029139996
rna_ft1102	0.032767296
rna_ft1103	0.018463543
rna_ft1104	0.023591042
rna_ft1105	0.026609285
rna_ft1106	0.03157064
rna_ft1107	0.049389224
rna_ft1108	0.032372884
rna_ft1109	0.047268458
rna_ft111	0.031694956
rna_ft1110	0.017362187
rna_ft1111	0.03301055
rna_ft1112	0.033448286
rna_ft1113	0.04419613
rna_ft1114	0.054365702
rna_ft1115	0.018155303
rna_ft1116	0.04341718
rna_ft1117	0.035713878
rna_ft1118	0.05475562
rna_ft1119	0.053598337
rna_ft112	0.085280076
rna_ft1120	0.024941716
rna_ft1121	0.04212543
rna_ft1122	0.039822783
rna_ft1123	0.049401827
rna_ft1124	0.052415304
rna_ft1125	0.033857007
rna_ft1126	0.049532752
rna_ft1127	0.017405918
rna_ft1128	0.012779986
rna_ft1129	0.055396695
rna_ft113	0.026424544
rna_ft1130	0.030042512
rna_ft1131	0.026634624
rna_ft1132	0.03948273
rna_ft1133	0.04193061
rna_ft1134	0.043207236
rna_ft1135	0.022809029
rna_ft1136	0.03323051
