	0
rna_ft0	0.014868593
rna_ft1	0.017726183
rna_ft2	0.014980709
rna_ft3	0.01623044
rna_ft4	0.011957931
rna_ft5	0.0061240913
rna_ft6	0.008488512
rna_ft7	0.0114285
rna_ft8	0.011152649
rna_ft9	0.028235268
rna_ft10	0.016634941
rna_ft11	0.03360157
rna_ft12	0.03802333
rna_ft13	0.025972556
rna_ft14	0.030854177
rna_ft15	0.027898693
rna_ft16	0.012198949
rna_ft17	0.011552239
rna_ft18	0.019142365
rna_ft19	0.017037105
rna_ft20	0.020511365
rna_ft21	0.025330579
rna_ft22	0.09176402
rna_ft23	0.055915188
rna_ft24	0.008970666
rna_ft25	0.025204957
rna_ft26	0.008693171
rna_ft27	0.0125693325
rna_ft28	0.034471847
rna_ft29	0.016847968
rna_ft30	0.05016155
rna_ft31	0.017312646
rna_ft32	0.03310163
rna_ft33	0.025293207
rna_ft34	0.021530818
rna_ft35	0.016665388
rna_ft36	0.025054168
rna_ft37	0.018295955
rna_ft38	0.025150489
rna_ft39	0.03697891
rna_ft40	0.01684103
rna_ft41	0.020813894
rna_ft42	0.02630682
rna_ft43	0.0075423243
rna_ft44	0.024417972
rna_ft45	0.010969162
rna_ft46	0.02907896
rna_ft47	0.02457415
rna_ft48	0.029144252
rna_ft49	0.03604727
rna_ft50	0.018196989
rna_ft51	0.020872498
rna_ft52	0.03852291
rna_ft53	0.024501085
rna_ft54	0.028333794
rna_ft55	0.03110907
rna_ft56	0.015943145
rna_ft57	0.01447587
rna_ft58	0.022838855
rna_ft59	0.031084966
rna_ft60	0.027302599
rna_ft61	0.05599489
rna_ft62	0.02012961
rna_ft63	0.017488265
rna_ft64	0.018217277
rna_ft65	0.013223648
rna_ft66	0.010511875
rna_ft67	0.05445646
rna_ft68	0.017516803
rna_ft69	0.015553093
rna_ft70	0.040075827
rna_ft71	0.05511756
rna_ft72	0.029441595
rna_ft73	0.0075003626
rna_ft74	0.011124706
rna_ft75	0.03858037
rna_ft76	0.022950983
rna_ft77	0.051836204
rna_ft78	0.032394744
rna_ft79	0.019714117
rna_ft80	0.028784275
rna_ft81	0.03428445
rna_ft82	0.015605998
rna_ft83	0.030553604
rna_ft84	0.04527421
rna_ft85	0.023739386
